date,tweet_count,daily_sent,narendramodi,amitshah,eos,brendanblumer,ryangirdusky,sentedcruz,elienyc,binance,whcos,yamiche
2015-03-15,35,0.37000000000000005,0,0,1,0,0,0,0,0,0,0
2015-03-14,5,0.6369,0,0,0,0,0,0,0,0,0,0
2015-03-13,40,0.347,0,0,1,0,0,0,0,0,0,0
2015-03-12,45,0.16202222222222223,0,0,1,0,0,0,0,0,0,0
2015-03-11,55,0.3774272727272728,0,0,1,0,0,0,0,0,0,0
2015-03-10,5,0.6988,0,0,0,0,0,0,0,0,0,0
2015-03-09,65,0.4305692307692309,0,0,1,0,0,0,0,0,0,0
2015-03-08,20,0.31220000000000003,0,0,1,0,0,0,0,0,0,0
2015-03-07,25,0.28886,0,0,1,0,0,0,0,0,0,0
2015-03-06,35,0.5985857142857142,0,0,1,0,0,0,0,0,0,0
2015-03-05,55,0.2995545454545455,0,0,1,0,0,0,0,0,0,0
2015-03-04,40,0.197775,0,0,0,0,0,0,0,0,0,0
2015-03-03,25,0.16587999999999997,0,0,1,0,0,0,0,0,0,0
2015-03-02,90,0.4667722222222221,0,0,1,0,0,0,0,0,0,0
2015-03-01,30,0.5058333333333332,0,0,1,0,0,0,0,0,0,0
2015-02-28,15,-0.08679999999999997,0,0,0,0,0,0,0,0,0,0
2015-02-27,10,0.3348,0,0,1,0,0,0,0,0,0,0
2015-02-26,15,0.4545666666666667,0,0,1,0,0,0,0,0,0,0
2015-02-25,40,0.48211249999999994,0,0,1,0,0,0,0,0,0,0
2015-02-24,40,0.3659375000000001,0,0,1,0,0,0,0,0,0,0
2015-02-23,30,0.4744333333333333,0,0,1,0,0,0,0,0,0,0
2015-02-22,5,0.4199,0,0,1,0,0,0,0,0,0,0
2015-02-21,20,0.15729999999999994,0,0,0,0,0,0,0,0,0,0
2015-02-20,35,0.24658571428571427,0,0,1,0,0,0,0,0,0,0
2015-02-19,20,0.277725,0,0,1,0,0,0,0,0,0,0
2015-02-18,40,0.21547500000000003,0,0,1,0,0,0,0,0,0,0
2015-02-17,20,0.28354999999999997,0,0,1,0,0,0,0,0,0,0
2015-02-16,10,0.7320499999999999,0,0,1,0,0,0,0,0,0,0
2015-02-15,10,0.031050000000000005,0,0,0,0,0,0,0,0,0,0
2015-02-14,10,0.0,0,0,1,0,0,0,0,0,0,0
2015-02-13,50,0.17746999999999996,0,0,1,0,0,0,0,0,0,0
2015-02-12,70,0.07722857142857142,0,0,1,0,0,0,0,0,0,0
2015-02-11,40,0.305975,0,0,1,0,0,0,0,0,0,0
2015-02-10,45,0.17255555555555552,0,0,1,0,0,0,0,0,0,0
2015-02-09,55,0.04314545454545453,0,0,1,0,0,0,0,0,0,0
2015-02-08,35,0.12538571428571427,0,0,1,0,0,0,0,0,0,0
2015-02-07,25,0.15975999999999999,0,0,0,0,0,0,0,0,0,0
2015-02-06,320,0.04691250000000001,0,0,1,0,0,0,0,0,0,0
2015-02-05,45,0.260088888888889,0,0,1,0,0,0,0,0,0,0
2015-02-04,25,0.11502000000000001,0,0,1,0,0,0,0,0,0,0
2015-02-03,70,0.2503857142857143,0,0,1,0,0,0,0,0,0,0
2015-02-02,45,0.07896666666666664,0,0,1,0,0,0,0,0,0,0
2015-02-01,50,0.17134,0,0,1,0,0,0,0,0,0,0
2015-01-31,20,0.297975,0,0,1,0,0,0,0,0,0,0
2015-01-30,40,0.14414999999999997,0,0,1,0,0,0,0,0,0,0
2015-01-29,45,0.07348888888888888,0,0,0,0,0,0,0,0,0,0
2015-01-28,40,0.2712,0,0,1,0,0,0,0,0,0,0
2015-01-27,15,0.15246666666666667,0,0,1,0,0,0,0,0,0,0
2015-01-26,45,0.1606444444444444,0,0,1,0,0,0,0,0,0,0
2015-01-25,15,0.3924,0,0,0,0,0,0,0,0,0,0
2015-01-24,10,-0.39225,0,0,0,0,0,0,0,0,0,0
2015-01-23,10,0.1366,0,0,0,0,0,0,0,0,0,0
2015-01-22,35,0.33402857142857145,0,0,1,0,0,0,0,0,0,0
2015-01-21,15,0.43543333333333334,0,0,0,0,0,0,0,0,0,0
2015-01-20,20,0.10047500000000001,0,0,1,0,0,0,0,0,0,0
2015-01-19,10,0.3257,0,0,0,0,0,0,0,0,0,0
2015-01-18,30,0.14448333333333332,0,0,1,0,0,0,0,0,0,0
2015-01-17,30,0.30686666666666673,0,0,0,0,0,0,0,0,0,0
2015-01-16,35,0.28922857142857145,0,0,1,0,0,0,0,0,0,0
2015-01-15,15,0.1642,0,0,1,0,0,0,0,0,0,0
2015-01-14,15,0.24609999999999996,0,0,1,0,0,0,0,0,0,0
2015-01-13,25,0.22539999999999996,0,0,1,0,0,0,0,0,0,0
2015-01-12,50,0.20717000000000005,0,0,1,0,0,0,0,0,0,0
2015-01-11,15,0.14679999999999999,0,0,0,0,0,0,0,0,0,0
2015-01-10,10,0.44160000000000005,0,0,0,0,0,0,0,0,0,0
2015-01-09,20,0.220175,0,0,1,0,0,0,0,0,0,0
2015-01-08,10,0.42940000000000006,0,0,0,0,0,0,0,0,0,0
2015-01-07,35,0.20614285714285713,0,0,1,0,0,0,0,0,0,0
2015-01-06,50,0.47538999999999987,0,0,1,0,0,0,0,0,0,0
2015-01-05,30,0.4923333333333334,0,0,1,0,0,0,0,0,0,0
2015-01-04,40,0.21177499999999996,0,0,1,0,0,0,0,0,0,0
2015-01-03,20,0.6022000000000001,0,0,1,0,0,0,0,0,0,0
2015-01-02,25,0.21709999999999996,0,0,0,0,0,0,0,0,0,0
2014-12-31,35,0.09212857142857145,0,0,0,0,0,0,0,0,0,0
2014-12-30,50,0.15432999999999997,0,0,1,0,0,0,0,0,0,0
2014-12-29,30,0.07646666666666667,0,0,1,0,0,0,0,0,0,0
2014-12-28,15,0.21713333333333332,0,0,1,0,0,0,0,0,0,0
2014-12-27,15,0.14993333333333334,0,0,0,0,0,0,0,0,0,0
2014-12-26,5,0.6124,0,0,0,0,0,0,0,0,0,0
2014-12-25,5,0.0,0,0,1,0,0,0,0,0,0,0
2014-12-24,25,0.1337,0,0,0,0,0,0,0,0,0,0
2014-12-23,30,0.34056666666666663,0,0,1,0,0,0,0,0,0,0
2014-12-22,30,0.36610000000000004,0,0,1,0,0,0,0,0,0,0
2014-12-21,10,0.35015,0,0,1,0,0,0,0,0,0,0
2014-12-20,5,0.0,0,0,0,0,0,0,0,0,0,0
2014-12-19,35,0.5162571428571429,0,0,1,0,0,0,0,0,0,0
2014-12-18,40,0.32413749999999997,0,0,1,0,0,0,0,0,0,0
2014-12-17,20,0.173775,0,0,1,0,0,0,0,0,0,0
2014-12-16,50,0.32358999999999993,0,0,0,0,0,0,0,0,0,0
2014-12-15,45,0.10420000000000001,0,0,1,0,0,0,0,0,0,0
2014-12-14,10,0.44279999999999997,0,0,0,0,0,0,0,0,0,0
2014-12-13,5,0.0,0,0,0,0,0,0,0,0,0,0
2014-12-12,35,0.4115999999999999,0,0,1,0,0,0,0,0,0,0
2014-12-11,30,0.3103666666666667,0,0,1,0,0,0,0,0,0,0
2014-12-10,25,0.40143999999999996,0,0,1,0,0,0,0,0,0,0
2014-12-09,40,0.2858375000000001,0,0,0,0,0,0,0,0,0,0
2014-12-08,60,0.24851666666666672,0,0,1,0,0,0,0,0,0,0
2014-12-07,5,0.3138,0,0,0,0,0,0,0,0,0,0
2014-12-06,10,0.5146999999999999,0,0,0,0,0,0,0,0,0,0
2014-12-05,40,0.17604999999999998,0,0,1,0,0,0,0,0,0,0
2014-12-04,30,0.3287833333333333,0,0,1,0,0,0,0,0,0,0
2014-12-03,55,0.15272727272727274,0,0,1,0,0,0,0,0,0,0
2014-12-02,50,0.20812999999999998,0,0,1,0,0,0,0,0,0,0
2014-12-01,25,0.43156,0,0,1,0,0,0,0,0,0,0
2014-11-30,5,0.9362,0,0,0,0,0,0,0,0,0,0
2014-11-29,5,0.0,0,0,0,0,0,0,0,0,0,0
2014-11-28,50,0.10844999999999999,0,0,1,0,0,0,0,0,0,0
2014-11-27,10,0.69205,0,0,1,0,0,0,0,0,0,0
2014-11-26,5,0.0,0,0,0,0,0,0,0,0,0,0
2014-11-25,50,0.34845,0,0,1,0,0,0,0,0,0,0
2014-11-24,45,0.30602222222222225,0,0,1,0,0,0,0,0,0,0
2014-11-23,10,0.6417999999999999,0,0,0,0,0,0,0,0,0,0
2014-11-22,5,-0.2244,0,0,0,0,0,0,0,0,0,0
2014-11-21,35,0.22155714285714287,0,0,1,0,0,0,0,0,0,0
2014-11-20,40,0.20001249999999993,0,0,1,0,0,0,0,0,0,0
2014-11-19,30,0.1701666666666667,0,0,0,0,0,0,0,0,0,0
2014-11-18,10,0.21870000000000003,0,0,1,0,0,0,0,0,0,0
2014-11-17,25,0.0411,0,0,1,0,0,0,0,0,0,0
2014-11-16,25,-0.01544,0,0,1,0,0,0,0,0,0,0
2014-11-15,10,0.41764999999999997,0,0,1,0,0,0,0,0,0,0
2014-11-14,15,-0.03423333333333333,0,0,0,0,0,0,0,0,0,0
2014-11-13,45,0.33334444444444444,0,0,1,0,0,0,0,0,0,0
2014-11-12,55,0.33214545454545447,0,0,1,0,0,0,0,0,0,0
2014-11-11,40,0.09892500000000001,0,0,1,0,0,0,0,0,0,0
2014-11-10,45,0.22255555555555553,0,0,1,0,0,0,0,0,0,0
2014-11-09,5,0.9457000000000001,0,0,0,0,0,0,0,0,0,0
2014-11-08,20,0.1269,0,0,1,0,0,0,0,0,0,0
2014-11-07,35,0.19822857142857145,0,0,1,0,0,0,0,0,0,0
2014-11-06,55,0.10912727272727271,0,0,1,0,0,0,0,0,0,0
2014-11-05,35,0.09098571428571427,0,0,1,0,0,0,0,0,0,0
2014-11-04,30,-0.03316666666666666,0,0,1,0,0,0,0,0,0,0
2014-11-03,55,0.2644090909090909,0,0,1,0,0,0,0,0,0,0
2014-11-02,5,0.2732,0,0,0,0,0,0,0,0,0,0
2014-11-01,10,0.5989500000000001,0,0,0,0,0,0,0,0,0,0
2014-10-31,15,0.37576666666666664,0,0,1,0,0,0,0,0,0,0
2014-10-30,45,0.31201111111111113,0,0,1,0,0,0,0,0,0,0
2014-10-29,35,0.2720428571428572,0,0,1,0,0,0,0,0,0,0
2014-10-28,40,0.0628125,0,0,1,0,0,0,0,0,0,0
2014-10-27,45,0.18075555555555556,0,0,1,0,0,0,0,0,0,0
2014-10-26,10,0.1806,0,0,0,0,0,0,0,0,0,0
2014-10-25,10,0.0,0,0,1,0,0,0,0,0,0,0
2014-10-24,25,0.0,0,0,1,0,0,0,0,0,0,0
2014-10-23,35,0.21381428571428565,0,0,1,0,0,0,0,0,0,0
2014-10-22,55,0.0021636363636363624,0,0,1,0,0,0,0,0,0,0
2014-10-21,25,0.04969999999999999,0,0,1,0,0,0,0,0,0,0
2014-10-20,50,0.20718,0,0,1,0,0,0,0,0,0,0
2014-10-19,20,0.39687500000000003,0,0,0,0,0,0,0,0,0,0
2014-10-18,10,0.8597999999999999,0,0,1,0,0,0,0,0,0,0
2014-10-17,45,0.45596666666666663,0,0,1,0,0,0,0,0,0,0
2014-10-16,15,0.15046666666666667,0,0,1,0,0,0,0,0,0,0
2014-10-15,25,0.10224000000000003,0,0,1,0,0,0,0,0,0,0
2014-10-14,55,0.22682727272727274,0,0,1,0,0,0,0,0,0,0
2014-10-13,30,0.4048333333333334,0,0,1,0,0,0,0,0,0,0
2014-10-12,20,0.4699250000000001,0,0,1,0,0,0,0,0,0,0
2014-10-11,10,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-10,30,0.03185,0,0,1,0,0,0,0,0,0,0
2014-10-09,40,0.20420000000000008,0,0,1,0,0,0,0,0,0,0
2014-10-08,5,0.0,0,0,1,0,0,0,0,0,0,0
2014-10-07,30,0.2146666666666667,0,0,1,0,0,0,0,0,0,0
2014-10-06,35,0.03802857142857141,0,0,1,0,0,0,0,0,0,0
2014-10-05,20,0.18825,0,0,1,0,0,0,0,0,0,0
2014-10-04,25,0.25192000000000003,0,0,1,0,0,0,0,0,0,0
2014-10-03,25,0.05518000000000001,0,0,1,0,0,0,0,0,0,0
2014-10-02,30,0.2342833333333333,0,0,1,0,0,0,0,0,0,0
2014-10-01,15,0.39063333333333333,0,0,1,0,0,0,0,0,0,0
2014-09-30,25,0.24475999999999998,0,0,1,0,0,0,0,0,0,0
2014-09-29,25,0.30641999999999997,0,0,1,0,0,0,0,0,0,0
2014-09-28,10,0.07555,0,0,0,0,0,0,0,0,0,0
2014-09-27,20,0.6854249999999997,0,0,1,0,0,0,0,0,0,0
2014-09-26,45,0.12934444444444437,0,0,1,0,0,0,0,0,0,0
2014-09-25,35,0.3452857142857142,0,0,0,0,0,0,0,0,0,0
2014-09-24,25,0.2863400000000001,0,0,1,0,0,0,0,0,0,0
2014-09-23,15,0.4427666666666667,0,0,0,0,0,0,0,0,0,0
2014-09-22,30,0.5004666666666666,0,0,1,0,0,0,0,0,0,0
2014-09-21,20,-0.25105000000000005,0,0,1,0,0,0,0,0,0,0
2014-09-20,20,0.15234999999999999,0,0,1,0,0,0,0,0,0,0
2014-09-19,10,0.2986,0,0,0,0,0,0,0,0,0,0
2014-09-18,35,0.3710857142857143,0,0,1,0,0,0,0,0,0,0
2014-09-17,20,0.36775,0,0,1,0,0,0,0,0,0,0
2014-09-16,49,0.13848979591836738,0,0,1,0,0,0,0,0,0,0
2014-09-15,136,0.17808235294117647,0,0,1,0,0,0,0,0,0,0
2021-05-24,2,-0.08895,0,0,0,0,0,0,0,0,0,0
2021-05-23,4,0.32545,0,0,0,0,0,0,0,0,0,0
2021-05-22,7,0.35787142857142856,0,0,0,0,0,0,0,1,0,0
